At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16,Class_label
23, 89, 0, 52, 11, 14, 60, 0, 96, 30, 27, 70, 63, 100, 11, 92, 0
41, 92, 85, 100, 56, 70, 41, 30, 27, 0, 4, 37, 51, 43, 4, 43, 7
1, 92, 36, 100, 66, 72, 66, 98, 27, 0, 76, 28, 72, 93, 0, 56, 7
15, 67, 40, 100, 60, 86, 36, 52, 0, 69, 3, 3, 56, 0, 100, 19, 2
62, 100, 29, 75, 67, 48, 68, 41, 100, 94, 71, 75, 62, 37, 61, 0, 4
86, 85, 32, 100, 33, 67, 48, 74, 29, 0, 0, 18, 29, 53, 98, 86, 8
5, 8, 0, 49, 50, 26, 17, 29, 2, 35, 44, 85, 18, 100, 100, 100, 5
9, 79, 45, 68, 100, 99, 71, 66, 85, 31, 73, 0, 0, 29, 56, 32, 7
29, 82, 70, 100, 90, 78, 53, 52, 100, 47, 54, 13, 44, 0, 0, 11, 3
23, 71, 64, 100, 68, 88, 58, 52, 59, 65, 32, 5, 28, 0, 100, 4, 1
0, 73, 33, 81, 89, 100, 100, 85, 92, 63, 78, 41, 58, 91, 28, 0, 1
89, 63, 100, 100, 45, 95, 11, 50, 0, 25, 36, 0, 46, 81, 19, 19, 6
37, 74, 74, 100, 88, 68, 62, 32, 67, 3, 0, 11, 49, 4, 100, 0, 2
28, 95, 0, 81, 27, 72, 49, 67, 50, 100, 47, 82, 35, 30, 40, 0, 4
0, 43, 19, 93, 84, 68, 32, 66, 71, 32, 20, 6, 25, 0, 93, 2, 2
2, 74, 7, 43, 62, 33, 41, 0, 0, 3, 4, 50, 48, 79, 100, 100, 5
10, 67, 30, 37, 16, 3, 0, 0, 12, 36, 22, 73, 55, 94, 100, 100, 5
0, 74, 18, 100, 67, 99, 62, 66, 27, 36, 0, 5, 48, 0, 100, 5, 2
90, 83, 54, 100, 50, 1, 100, 32, 0, 46, 34, 0, 73, 1, 100, 23, 2
21, 80, 38, 100, 6, 65, 91, 39, 52, 0, 0, 16, 48, 53, 100, 11, 8
35, 72, 23, 100, 40, 65, 98, 32, 67, 0, 0, 17, 48, 52, 20, 83, 8
86, 92, 30, 100, 1, 45, 0, 20, 32, 0, 85, 15, 100, 31, 86, 12, 0
46, 2, 100, 89, 49, 85, 30, 68, 51, 51, 35, 33, 16, 16, 0, 0, 1
40, 100, 7, 73, 0, 34, 97, 0, 74, 6, 100, 40, 89, 77, 46, 95, 0
49, 100, 32, 71, 80, 10, 62, 38, 100, 42, 58, 70, 54, 32, 64, 0, 4
33, 75, 42, 51, 53, 91, 71, 62, 97, 41, 100, 15, 53, 0, 0, 9, 3
49, 61, 95, 87, 52, 100, 41, 64, 100, 83, 78, 53, 54, 18, 0, 77, 9
0, 84, 50, 100, 77, 54, 12, 61, 71, 46, 100, 31, 34, 10, 71, 0, 3
50, 90, 37, 62, 87, 86, 70, 0, 27, 33, 0, 66, 27, 95, 48, 73, 5
53, 100, 2, 77, 66, 46, 100, 10, 17, 0, 85, 30, 65, 62, 66, 98, 8
0, 85, 50, 99, 100, 100, 88, 71, 56, 37, 38, 0, 46, 38, 96, 35, 7
100, 100, 69, 94, 28, 50, 0, 81, 7, 0, 72, 3, 79, 32, 11, 13, 6
100, 96, 50, 100, 45, 87, 91, 75, 94, 78, 93, 35, 57, 51, 0, 1, 9
0, 83, 46, 100, 82, 85, 84, 71, 58, 0, 29, 8, 27, 34, 94, 54, 7
83, 10, 32, 83, 0, 68, 2, 24, 92, 0, 82, 12, 100, 48, 88, 86, 0
82, 38, 45, 75, 51, 65, 100, 80, 90, 76, 16, 30, 56, 3, 0, 52, 9
95, 75, 55, 48, 31, 1, 72, 3, 100, 72, 84, 33, 50, 58, 0, 1, 9
83, 81, 6, 75, 22, 10, 70, 51, 100, 48, 92, 91, 79, 8, 0, 73, 0
63, 70, 46, 96, 100, 100, 86, 72, 68, 63, 90, 20, 47, 0, 0, 8, 3
30, 96, 5, 58, 0, 16, 38, 12, 80, 17, 100, 56, 80, 87, 36, 100, 0
95, 93, 56, 4, 30, 6, 18, 34, 38, 2, 100, 37, 74, 27, 0, 21, 6
65, 90, 24, 90, 86, 44, 19, 0, 67, 63, 100, 44, 91, 91, 44, 55, 0
70, 90, 0, 100, 34, 67, 100, 34, 70, 0, 4, 24, 45, 61, 74, 90, 8
0, 77, 42, 51, 75, 79, 34, 53, 60, 47, 100, 25, 57, 4, 6, 0, 3
23, 79, 57, 100, 78, 79, 51, 23, 10, 31, 83, 17, 29, 7, 100, 0, 2
58, 100, 5, 5, 33, 41, 100, 44, 75, 79, 48, 89, 44, 38, 37, 100, 4
19, 100, 8, 57, 29, 18, 66, 19, 100, 29, 79, 66, 30, 90, 0, 47, 0
22, 80, 59, 100, 85, 81, 41, 62, 4, 47, 2, 15, 49, 64, 0, 48, 3
0, 30, 31, 59, 70, 78, 100, 21, 79, 76, 87, 46, 32, 35, 96, 0, 1
7, 51, 39, 43, 47, 100, 47, 63, 44, 18, 36, 0, 37, 2, 85, 4, 1
86, 100, 36, 84, 89, 89, 95, 71, 95, 44, 63, 18, 59, 11, 48, 0, 9
97, 74, 24, 100, 37, 74, 59, 35, 35, 0, 0, 2, 65, 52, 100, 71, 8
66, 89, 93, 86, 80, 53, 61, 48, 73, 23, 80, 0, 40, 80, 0, 25, 3
0, 60, 63, 39, 57, 0, 22, 10, 54, 47, 100, 30, 91, 100, 23, 75, 8
0, 90, 40, 100, 80, 85, 53, 59, 20, 35, 4, 9, 59, 0, 100, 4, 2
48, 100, 8, 73, 0, 31, 29, 0, 79, 23, 65, 54, 66, 91, 33, 79, 0
12, 99, 55, 98, 81, 88, 51, 61, 99, 51, 100, 21, 56, 2, 0, 0, 3
100, 100, 100, 86, 60, 71, 40, 57, 20, 43, 62, 29, 13, 14, 0, 24, 1
0, 74, 34, 31, 83, 26, 81, 79, 48, 31, 6, 6, 41, 4, 100, 8, 2
55, 41, 14, 87, 0, 32, 24, 0, 77, 50, 100, 52, 96, 41, 68, 100, 0
0, 23, 44, 8, 100, 98, 68, 66, 38, 32, 94, 0, 43, 34, 95, 70, 7
0, 36, 39, 49, 72, 74, 100, 14, 97, 87, 84, 58, 88, 28, 73, 0, 1
35, 100, 54, 71, 55, 36, 37, 0, 0, 5, 44, 52, 100, 83, 56, 95, 8
70, 100, 17, 77, 0, 56, 53, 86, 78, 70, 100, 38, 84, 8, 1, 0, 9
100, 100, 58, 88, 22, 62, 0, 33, 0, 18, 49, 0, 70, 28, 26, 42, 6
100, 89, 57, 56, 6, 63, 37, 100, 94, 92, 92, 29, 83, 12, 0, 0, 9
81, 85, 26, 100, 38, 61, 20, 54, 100, 29, 87, 32, 50, 63, 0, 2, 9
73, 46, 68, 100, 32, 94, 8, 31, 24, 89, 69, 21, 34, 19, 0, 100, 6
32, 100, 13, 15, 0, 40, 27, 0, 88, 73, 100, 55, 74, 30, 92, 99, 0
49, 87, 100, 31, 89, 85, 17, 6, 62, 60, 88, 34, 52, 4, 0, 16, 5
0, 87, 47, 100, 96, 88, 100, 59, 87, 21, 61, 0, 77, 15, 96, 17, 7
100, 79, 51, 18, 16, 72, 76, 37, 98, 0, 43, 31, 68, 39, 92, 85, 8
45, 99, 5, 77, 99, 8, 84, 66, 79, 19, 100, 62, 87, 100, 25, 100, 0
15, 35, 34, 100, 100, 98, 88, 61, 80, 52, 100, 30, 80, 9, 20, 0, 3
95, 100, 52, 79, 20, 57, 0, 34, 5, 9, 62, 0, 100, 18, 40, 27, 6
0, 61, 51, 100, 67, 75, 57, 39, 43, 0, 6, 29, 48, 43, 100, 43, 7
33, 87, 68, 100, 87, 79, 71, 24, 100, 31, 86, 40, 51, 0, 0, 1, 3
92, 62, 37, 100, 65, 77, 70, 38, 61, 0, 98, 16, 62, 38, 100, 46, 7
96, 95, 22, 76, 73, 44, 44, 0, 11, 31, 0, 85, 51, 100, 100, 99, 5
0, 86, 37, 98, 79, 66, 60, 82, 81, 64, 100, 31, 70, 9, 30, 0, 3
0, 7, 25, 73, 77, 90, 100, 38, 78, 77, 58, 51, 26, 25, 26, 0, 1
100, 100, 89, 85, 41, 71, 59, 57, 41, 43, 24, 98, 9, 14, 0, 0, 1
28, 81, 71, 63, 100, 26, 32, 0, 51, 57, 42, 64, 85, 100, 12, 87, 8
100, 100, 47, 96, 15, 64, 0, 57, 32, 36, 85, 16, 58, 46, 9, 30, 6
42, 76, 79, 100, 86, 89, 45, 64, 60, 42, 100, 20, 56, 0, 0, 71, 5
0, 76, 58, 26, 58, 100, 56, 64, 60, 29, 39, 0, 34, 4, 100, 5, 1
24, 93, 61, 100, 100, 40, 81, 79, 59, 57, 56, 31, 83, 9, 0, 0, 3
0, 56, 3, 77, 75, 99, 100, 46, 98, 75, 94, 19, 89, 25, 40, 0, 1
0, 83, 47, 97, 100, 100, 96, 68, 72, 35, 56, 0, 28, 27, 86, 43, 7
20, 80, 54, 100, 83, 50, 58, 63, 100, 2, 87, 17, 45, 0, 0, 75, 3
0, 73, 21, 92, 57, 36, 79, 84, 74, 61, 68, 38, 71, 15, 100, 0, 2
49, 67, 42, 100, 43, 97, 45, 58, 48, 19, 0, 0, 42, 3, 100, 2, 1
76, 36, 29, 77, 59, 41, 38, 41, 0, 31, 8, 16, 55, 0, 100, 7, 2
26, 37, 32, 58, 67, 79, 100, 100, 89, 76, 62, 51, 50, 25, 46, 0, 1
40, 59, 47, 100, 100, 86, 78, 59, 97, 36, 93, 10, 47, 0, 0, 10, 3
100, 98, 61, 100, 22, 90, 28, 61, 59, 75, 57, 40, 29, 27, 0, 95, 5
0, 75, 43, 99, 92, 100, 68, 52, 64, 0, 47, 26, 40, 36, 66, 42, 7
22, 83, 0, 55, 48, 40, 45, 0, 15, 25, 15, 72, 11, 100, 100, 85, 5
0, 98, 66, 100, 64, 66, 53, 34, 78, 0, 38, 68, 77, 47, 28, 50, 7
100, 100, 6, 92, 36, 23, 4, 51, 52, 49, 54, 46, 24, 24, 33, 0, 4
3, 77, 40, 100, 70, 80, 52, 45, 20, 18, 0, 0, 50, 7, 100, 55, 2
42, 45, 80, 85, 52, 100, 67, 81, 100, 30, 26, 5, 3, 5, 0, 0, 9
0, 96, 29, 24, 57, 50, 83, 77, 100, 47, 80, 69, 64, 35, 51, 0, 1
61, 19, 0, 65, 51, 60, 100, 33, 72, 0, 16, 17, 41, 53, 87, 84, 8
31, 76, 46, 100, 81, 67, 63, 48, 29, 16, 0, 5, 50, 0, 100, 12, 2
82, 85, 100, 92, 71, 61, 75, 80, 71, 24, 100, 44, 81, 11, 0, 59, 9
4, 88, 18, 100, 59, 78, 23, 55, 100, 42, 88, 19, 91, 6, 1, 0, 3
25, 78, 43, 100, 78, 21, 57, 59, 100, 46, 82, 17, 33, 0, 0, 9, 3
0, 91, 52, 100, 75, 72, 80, 37, 79, 0, 31, 12, 38, 29, 100, 29, 7
38, 95, 48, 96, 89, 61, 100, 31, 64, 26, 0, 51, 55, 61, 93, 100, 8
10, 81, 60, 100, 48, 67, 35, 34, 7, 4, 0, 7, 92, 0, 100, 0, 2
47, 87, 0, 83, 38, 96, 64, 100, 100, 82, 81, 50, 68, 16, 62, 0, 7
37, 73, 77, 100, 31, 94, 31, 40, 29, 0, 0, 14, 35, 46, 99, 62, 8
59, 81, 50, 50, 85, 25, 68, 0, 0, 16, 15, 58, 44, 91, 100, 92, 5
89, 100, 77, 31, 40, 64, 69, 26, 3, 5, 80, 0, 63, 47, 35, 14, 6
8, 67, 51, 37, 22, 0, 9, 24, 53, 58, 100, 92, 59, 100, 0, 74, 8
100, 85, 57, 100, 23, 65, 1, 63, 97, 41, 96, 37, 64, 0, 0, 7, 9
14, 99, 8, 54, 73, 94, 44, 0, 0, 17, 1, 81, 44, 99, 100, 10, 5
26, 93, 63, 42, 77, 78, 56, 54, 100, 41, 77, 17, 52, 6, 72, 75, 3
77, 81, 14, 100, 23, 45, 79, 34, 67, 91, 0, 14, 56, 48, 100, 80, 8
43, 81, 11, 82, 78, 51, 100, 17, 27, 0, 0, 32, 14, 80, 84, 100, 5
19, 92, 11, 61, 3, 23, 48, 0, 97, 27, 100, 66, 62, 19, 10, 66, 0
88, 100, 82, 74, 6, 36, 53, 37, 34, 63, 73, 16, 76, 46, 75, 0, 4
97, 100, 41, 90, 4, 58, 0, 22, 52, 0, 100, 22, 49, 38, 8, 81, 6
12, 61, 0, 50, 44, 0, 92, 23, 100, 51, 70, 100, 15, 92, 0, 52, 0
20, 85, 62, 17, 71, 72, 45, 52, 98, 47, 100, 17, 53, 0, 0, 0, 3
65, 100, 24, 77, 83, 48, 9, 10, 61, 0, 100, 24, 58, 47, 2, 46, 6
100, 67, 64, 100, 37, 77, 54, 50, 11, 21, 22, 40, 35, 26, 0, 40, 6
31, 88, 5, 50, 66, 8, 57, 0, 100, 37, 100, 71, 11, 100, 0, 92, 0
44, 60, 0, 24, 47, 99, 100, 100, 84, 41, 75, 50, 41, 24, 5, 0, 1
15, 72, 47, 100, 88, 12, 52, 60, 75, 35, 100, 7, 50, 0, 98, 11, 3
41, 82, 77, 98, 100, 0, 59, 90, 80, 94, 54, 63, 39, 13, 0, 0, 5
51, 76, 48, 100, 73, 97, 74, 50, 44, 4, 80, 53, 39, 29, 0, 79, 8
0, 38, 31, 100, 83, 80, 94, 39, 63, 65, 22, 15, 8, 37, 38, 44, 7
0, 92, 88, 25, 95, 92, 87, 67, 55, 44, 18, 23, 32, 15, 100, 0, 2
76, 70, 32, 100, 96, 40, 85, 41, 100, 4, 21, 61, 5, 39, 54, 18, 8
55, 89, 32, 100, 5, 65, 0, 10, 43, 0, 100, 19, 51, 31, 16, 0, 6
89, 95, 3, 99, 35, 48, 70, 29, 32, 0, 26, 27, 36, 64, 65, 100, 8
0, 44, 15, 43, 56, 5, 95, 74, 68, 88, 60, 100, 27, 64, 11, 17, 0
26, 100, 16, 64, 63, 91, 100, 34, 99, 81, 54, 100, 6, 82, 0, 38, 0
76, 24, 22, 95, 0, 83, 23, 0, 83, 10, 100, 58, 72, 76, 19, 75, 0
57, 100, 8, 86, 61, 47, 42, 0, 3, 17, 0, 80, 44, 72, 77, 94, 5
0, 77, 13, 11, 57, 99, 60, 64, 38, 30, 11, 49, 57, 0, 24, 6, 2
32, 99, 35, 63, 56, 21, 16, 0, 0, 36, 12, 82, 54, 100, 100, 83, 5
32, 75, 6, 48, 0, 16, 34, 0, 79, 11, 100, 22, 99, 70, 0, 23, 0
22, 72, 34, 100, 62, 73, 38, 35, 28, 8, 5, 11, 53, 3, 50, 8, 2
57, 96, 3, 100, 39, 74, 62, 24, 86, 71, 100, 31, 63, 0, 0, 3, 9
100, 71, 87, 91, 13, 62, 0, 28, 33, 12, 90, 15, 75, 45, 8, 49, 6
0, 75, 40, 70, 80, 100, 100, 91, 100, 66, 91, 40, 80, 15, 54, 0, 1
23, 81, 54, 58, 32, 82, 33, 100, 86, 81, 82, 55, 72, 20, 12, 0, 9
0, 53, 26, 84, 32, 100, 6, 65, 36, 29, 3, 61, 37, 2, 100, 6, 1
1, 90, 0, 54, 20, 16, 30, 46, 64, 31, 99, 71, 61, 100, 26, 23, 0
35, 14, 26, 53, 75, 47, 54, 38, 100, 48, 65, 58, 81, 29, 74, 0, 4
16, 68, 58, 23, 96, 82, 87, 55, 100, 34, 98, 7, 48, 0, 0, 78, 3
39, 83, 63, 49, 78, 78, 71, 73, 100, 39, 78, 0, 36, 15, 97, 17, 3
0, 37, 51, 70, 27, 81, 26, 64, 24, 91, 3, 0, 18, 5, 100, 12, 1
46, 87, 62, 65, 97, 32, 32, 89, 40, 61, 100, 48, 13, 81, 0, 73, 9
0, 0, 89, 12, 76, 32, 96, 58, 28, 95, 59, 100, 53, 77, 100, 63, 9
28, 95, 48, 100, 89, 80, 78, 38, 67, 0, 27, 21, 51, 39, 100, 31, 7
42, 85, 32, 100, 100, 68, 11, 32, 45, 34, 50, 1, 38, 40, 0, 6, 8
98, 100, 69, 96, 38, 66, 14, 33, 19, 0, 68, 34, 52, 32, 0, 25, 6
22, 30, 76, 70, 100, 100, 39, 99, 0, 71, 53, 61, 67, 31, 40, 0, 9
0, 74, 27, 100, 54, 77, 37, 42, 5, 14, 76, 17, 51, 42, 16, 40, 2
21, 94, 44, 73, 100, 100, 13, 59, 16, 80, 61, 30, 23, 33, 0, 0, 9
32, 88, 21, 100, 66, 94, 100, 65, 69, 33, 100, 29, 64, 3, 0, 0, 3
46, 76, 50, 88, 65, 9, 0, 25, 30, 29, 84, 98, 100, 94, 44, 100, 8
49, 94, 44, 100, 80, 75, 57, 43, 33, 8, 28, 2, 41, 38, 100, 44, 7
23, 64, 21, 61, 66, 44, 37, 0, 8, 24, 0, 64, 44, 98, 100, 100, 5
31, 92, 0, 52, 66, 0, 69, 6, 100, 53, 72, 100, 21, 100, 51, 49, 0
19, 77, 20, 44, 36, 0, 15, 7, 0, 52, 8, 88, 59, 70, 100, 100, 5
63, 15, 93, 100, 41, 87, 48, 61, 100, 70, 90, 31, 55, 0, 0, 62, 9
17, 71, 41, 62, 0, 38, 52, 100, 98, 80, 18, 49, 67, 19, 48, 16, 9
80, 80, 57, 61, 43, 100, 75, 15, 89, 20, 100, 4, 53, 0, 0, 6, 9
15, 92, 0, 96, 38, 47, 79, 0, 4, 8, 46, 58, 100, 100, 55, 69, 8
32, 92, 21, 49, 32, 4, 79, 1, 56, 96, 81, 88, 33, 100, 0, 66, 0
0, 23, 48, 98, 96, 100, 31, 68, 84, 32, 34, 7, 52, 26, 100, 30, 7
14, 89, 57, 100, 90, 78, 49, 55, 70, 39, 100, 12, 52, 2, 0, 9, 3
50, 100, 0, 76, 8, 66, 62, 47, 100, 62, 22, 57, 82, 28, 85, 0, 4
92, 40, 18, 44, 33, 98, 79, 0, 71, 42, 82, 85, 64, 100, 0, 66, 0
0, 92, 94, 100, 88, 91, 82, 66, 55, 44, 26, 23, 51, 6, 37, 0, 2
94, 100, 0, 36, 39, 37, 19, 0, 1, 45, 6, 89, 53, 97, 100, 99, 5
35, 100, 17, 68, 52, 36, 50, 37, 100, 36, 0, 58, 62, 35, 84, 46, 4
0, 95, 30, 100, 55, 80, 34, 64, 6, 27, 42, 5, 67, 81, 100, 3, 2
100, 79, 68, 100, 38, 32, 87, 38, 22, 21, 76, 15, 39, 0, 0, 8, 5
0, 44, 17, 100, 41, 99, 58, 83, 4, 52, 25, 20, 77, 7, 100, 0, 2
3, 96, 0, 50, 7, 1, 66, 0, 100, 42, 86, 74, 28, 100, 3, 89, 0
7, 32, 37, 53, 73, 75, 100, 83, 73, 78, 10, 52, 23, 26, 0, 35, 1
33, 32, 34, 60, 30, 18, 0, 0, 19, 86, 57, 73, 65, 15, 44, 69, 8
0, 51, 47, 70, 25, 100, 75, 82, 67, 95, 56, 11, 42, 23, 100, 0, 1
81, 100, 35, 78, 0, 69, 69, 39, 100, 66, 72, 91, 62, 44, 60, 0, 4
47, 87, 75, 55, 80, 73, 85, 54, 100, 31, 74, 8, 38, 0, 0, 5, 3
53, 95, 100, 100, 1, 73, 12, 21, 31, 35, 97, 0, 85, 18, 0, 17, 6
29, 100, 60, 85, 72, 61, 96, 91, 87, 59, 79, 24, 43, 1, 0, 0, 9
0, 81, 41, 100, 60, 72, 43, 35, 20, 0, 5, 35, 48, 49, 100, 18, 7
89, 89, 0, 48, 64, 45, 71, 0, 26, 8, 6, 59, 30, 100, 100, 98, 5
83, 100, 0, 91, 11, 65, 89, 76, 100, 95, 28, 65, 62, 33, 46, 0, 9
0, 42, 29, 62, 66, 82, 21, 100, 77, 17, 55, 51, 38, 25, 23, 0, 1
100, 100, 51, 100, 11, 85, 9, 51, 57, 55, 89, 22, 37, 0, 0, 22, 5
69, 100, 23, 78, 46, 49, 92, 58, 100, 74, 94, 32, 56, 2, 0, 0, 9
61, 97, 100, 100, 96, 81, 75, 60, 80, 36, 81, 13, 32, 0, 0, 59, 3
0, 94, 45, 100, 54, 96, 47, 34, 79, 41, 13, 29, 47, 41, 100, 64, 7
11, 77, 39, 100, 50, 79, 27, 52, 0, 28, 84, 41, 55, 3, 83, 0, 2
0, 38, 59, 62, 48, 87, 76, 100, 79, 74, 95, 49, 76, 24, 100, 0, 1
100, 100, 53, 99, 92, 61, 10, 16, 66, 0, 99, 32, 42, 45, 0, 20, 6
0, 91, 35, 43, 4, 72, 61, 35, 2, 0, 21, 13, 16, 27, 100, 29, 7
0, 20, 8, 100, 33, 90, 76, 36, 25, 11, 45, 0, 88, 6, 100, 13, 2
27, 100, 32, 70, 0, 40, 14, 91, 51, 0, 100, 22, 62, 42, 14, 33, 6
0, 95, 46, 100, 87, 84, 78, 44, 63, 6, 42, 0, 41, 37, 100, 44, 7
18, 85, 82, 100, 96, 26, 32, 55, 68, 43, 100, 47, 56, 0, 19, 1, 3
68, 89, 69, 86, 0, 49, 22, 11, 28, 0, 100, 32, 94, 73, 57, 100, 0
34, 93, 92, 37, 53, 92, 0, 73, 49, 61, 100, 40, 96, 10, 26, 24, 5
0, 71, 34, 80, 88, 100, 75, 93, 19, 88, 66, 9, 53, 71, 41, 0, 1
4, 79, 65, 100, 67, 86, 67, 58, 67, 29, 23, 5, 57, 0, 61, 4, 1
58, 100, 98, 84, 0, 41, 11, 0, 58, 0, 28, 20, 96, 61, 45, 88, 0
0, 84, 51, 100, 70, 69, 56, 5, 37, 64, 24, 7, 31, 32, 100, 34, 7
39, 25, 39, 100, 2, 97, 29, 35, 0, 9, 25, 0, 87, 3, 4, 3, 2
30, 68, 63, 39, 77, 0, 0, 6, 44, 67, 100, 75, 11, 100, 9, 69, 8
98, 100, 19, 76, 100, 62, 47, 97, 26, 50, 0, 18, 81, 0, 48, 43, 8
23, 100, 18, 74, 0, 44, 59, 87, 100, 52, 44, 62, 30, 32, 70, 0, 4
19, 16, 16, 68, 56, 43, 100, 100, 71, 46, 42, 51, 16, 26, 0, 0, 1
61, 85, 74, 100, 20, 30, 96, 54, 91, 7, 100, 14, 54, 0, 69, 4, 3
40, 82, 0, 48, 8, 0, 65, 5, 46, 45, 92, 93, 45, 100, 5, 64, 0
0, 87, 64, 100, 100, 81, 74, 48, 41, 16, 3, 0, 9, 27, 78, 36, 7
100, 100, 62, 98, 28, 28, 73, 57, 78, 35, 65, 11, 29, 4, 0, 0, 5
21, 32, 20, 81, 67, 41, 54, 0, 62, 27, 65, 62, 100, 100, 15, 93, 8
13, 100, 17, 79, 0, 52, 56, 55, 100, 65, 93, 35, 77, 27, 73, 0, 4
25, 80, 75, 100, 92, 69, 72, 35, 52, 74, 100, 18, 61, 48, 0, 20, 8
75, 88, 68, 37, 81, 93, 31, 54, 61, 24, 100, 31, 56, 7, 0, 0, 5
0, 49, 39, 98, 52, 38, 73, 63, 49, 23, 6, 0, 53, 35, 100, 41, 7
0, 100, 16, 66, 45, 34, 66, 0, 40, 28, 18, 62, 3, 94, 100, 86, 5
15, 52, 17, 57, 31, 100, 31, 64, 29, 27, 0, 66, 40, 0, 100, 1, 1
74, 100, 21, 73, 7, 42, 17, 10, 66, 0, 49, 24, 55, 40, 0, 32, 6
44, 95, 99, 67, 0, 31, 32, 15, 100, 16, 99, 52, 89, 40, 79, 0, 4
45, 80, 65, 100, 43, 75, 35, 53, 86, 92, 81, 14, 33, 0, 0, 14, 3
89, 94, 56, 100, 15, 83, 34, 56, 89, 45, 100, 19, 55, 0, 0, 10, 5
43, 60, 18, 98, 19, 58, 57, 38, 100, 48, 97, 2, 80, 41, 16, 0, 4
37, 93, 0, 55, 22, 0, 76, 5, 100, 59, 61, 100, 15, 67, 11, 7, 0
93, 67, 83, 100, 35, 88, 71, 85, 67, 93, 84, 16, 39, 28, 0, 0, 9
48, 98, 16, 69, 44, 32, 27, 92, 84, 22, 40, 60, 86, 98, 24, 100, 0
100, 19, 49, 93, 47, 64, 0, 31, 18, 51, 71, 5, 63, 32, 8, 27, 6
74, 94, 58, 38, 68, 80, 59, 60, 93, 41, 100, 84, 58, 0, 14, 2, 3
53, 87, 14, 80, 7, 29, 50, 0, 100, 26, 99, 76, 49, 100, 0, 77, 0
24, 100, 4, 61, 4, 17, 57, 0, 83, 32, 96, 75, 43, 94, 39, 34, 0
61, 88, 98, 52, 100, 95, 62, 89, 32, 64, 56, 33, 38, 3, 55, 0, 5
53, 81, 66, 100, 86, 70, 77, 35, 43, 9, 0, 8, 51, 11, 100, 0, 2
0, 53, 30, 82, 11, 100, 49, 75, 50, 21, 47, 3, 45, 45, 100, 52, 1
100, 98, 61, 58, 20, 89, 0, 58, 36, 54, 65, 9, 44, 2, 6, 42, 5
0, 88, 61, 68, 11, 72, 14, 12, 24, 81, 80, 54, 46, 25, 3, 0, 9
83, 100, 16, 87, 57, 93, 60, 0, 0, 17, 65, 56, 100, 95, 10, 100, 8
78, 99, 83, 71, 0, 92, 57, 19, 68, 10, 13, 0, 19, 43, 100, 77, 8
0, 65, 18, 79, 84, 100, 100, 94, 92, 51, 83, 46, 73, 3, 78, 100, 1
16, 100, 51, 77, 19, 48, 0, 99, 44, 0, 100, 16, 65, 31, 12, 14, 6
56, 92, 23, 99, 84, 100, 100, 92, 57, 71, 45, 47, 30, 91, 27, 0, 7
52, 81, 86, 100, 89, 72, 63, 53, 100, 55, 85, 11, 43, 0, 0, 11, 3
43, 92, 70, 100, 68, 66, 39, 37, 0, 68, 17, 34, 56, 13, 100, 0, 2
29, 99, 80, 10, 87, 100, 16, 79, 51, 75, 100, 46, 81, 10, 0, 0, 9
54, 100, 96, 93, 20, 45, 77, 54, 100, 30, 83, 7, 31, 0, 0, 8, 3
89, 15, 12, 50, 51, 38, 52, 0, 0, 2, 10, 53, 23, 95, 100, 94, 5
81, 100, 47, 59, 14, 62, 6, 22, 53, 0, 70, 19, 46, 34, 0, 12, 6
81, 55, 59, 100, 0, 64, 10, 46, 100, 60, 74, 93, 64, 46, 55, 0, 4
32, 66, 87, 76, 50, 0, 0, 7, 37, 43, 100, 72, 72, 100, 30, 76, 8
0, 78, 33, 100, 70, 79, 53, 43, 10, 23, 10, 32, 57, 20, 61, 86, 2
0, 78, 35, 100, 74, 86, 7, 55, 57, 31, 100, 11, 58, 0, 8, 54, 3
23, 65, 30, 64, 90, 36, 59, 0, 12, 12, 0, 54, 13, 91, 100, 100, 5
46, 85, 58, 100, 10, 97, 46, 76, 77, 73, 54, 53, 21, 28, 0, 3, 9
10, 84, 6, 50, 3, 8, 58, 68, 59, 29, 94, 47, 52, 100, 63, 84, 0
18, 76, 50, 86, 100, 100, 93, 80, 70, 60, 12, 42, 88, 20, 0, 0, 1
27, 16, 8, 73, 0, 19, 11, 17, 51, 0, 100, 3, 92, 20, 37, 9, 6
6, 53, 49, 100, 100, 97, 79, 78, 40, 43, 0, 18, 32, 1, 91, 66, 2
25, 1, 43, 39, 100, 35, 40, 32, 67, 34, 100, 53, 77, 36, 53, 0, 4
98, 100, 40, 87, 9, 55, 5, 21, 47, 0, 100, 22, 39, 31, 54, 4, 6
39, 96, 57, 59, 88, 94, 34, 100, 61, 66, 78, 47, 71, 71, 0, 0, 9
90, 79, 30, 61, 4, 89, 55, 77, 80, 63, 57, 30, 74, 57, 0, 8, 9
55, 89, 85, 100, 100, 73, 78, 52, 69, 35, 64, 9, 33, 0, 0, 3, 3
0, 47, 41, 100, 57, 65, 47, 26, 21, 0, 2, 73, 51, 38, 100, 36, 7
13, 78, 49, 100, 33, 76, 38, 48, 4, 23, 3, 9, 54, 97, 100, 0, 2
0, 87, 42, 100, 73, 23, 87, 73, 67, 53, 88, 32, 69, 11, 22, 0, 3
32, 100, 19, 11, 0, 70, 49, 10, 100, 47, 76, 13, 35, 30, 47, 0, 4
